3.352478936879375e+02 -1.475402965564756e+01
3.305344991312814e+02 -1.530238660221075e+01
3.262381943098690e+02 -1.776230434175523e+01
3.304120641090436e+02 -1.290341121556160e+01
3.261181842380855e+02 -1.484085848249449e+01
3.301430457192921e+02 -1.528303448175185e+01
3.319078298238920e+02 -1.752665997727261e+01
3.315330495583405e+02 -1.808692285570180e+01
3.351444140097994e+02 -1.669111265166724e+01
3.253622093878545e+02 -1.863087802732355e+01
3.297170698018434e+02 -1.812744248635145e+01
3.338575029889953e+02 -1.711726069379260e+01
3.292015288549837e+02 -2.096011542296791e+01
3.322321855004170e+02 -1.952093606504473e+01
3.301159013416053e+02 -1.540172427016298e+01
3.272482294954153e+02 -2.027434191953250e+01
3.312673124276743e+02 -1.523060046849226e+01
3.305322201935275e+02 -1.608624566897285e+01
3.315240023935976e+02 -1.304353115317196e+01
3.320767862910556e+02 -1.587176865857105e+01
3.305819413885364e+02 -1.519586303956516e+01
3.300480295406852e+02 -1.282202314971017e+01
3.345849609838160e+02 -9.609403228143355e+00
3.401913181233197e+02 -1.945590976051542e+01
3.340184377819102e+02 -1.728372958412890e+01
3.347279061651058e+02 -1.678521293174467e+01
3.318409423155282e+02 -1.619207071475605e+01
3.325481598742296e+02 -1.631417106265025e+01
3.268649342794797e+02 -1.926269168765306e+01
3.330551099745821e+02 -1.577749117843451e+01
3.361435159176918e+02 -1.445571815185522e+01
3.321153004202491e+02 -1.723651227493247e+01
3.296784218775856e+02 -1.521734572030814e+01
3.332619664367508e+02 -1.905366303848037e+01
3.331206506326002e+02 -1.242485037353141e+01
3.297198274603277e+02 -2.245046003886978e+01
3.297711719976348e+02 -1.383025579187647e+01
3.311685556733556e+02 -1.552064084426295e+01
3.307328861130135e+02 -1.598853150325193e+01
3.327722559430746e+02 -1.826124739191399e+01
3.375706275659701e+02 -1.590237855234622e+01
3.312512628342179e+02 -1.685466167091880e+01
3.329725508830199e+02 -1.670684549052831e+01
3.292212747566372e+02 -1.979207131813465e+01
3.354724912000272e+02 -1.482242647131232e+01
3.288353259529088e+02 -1.931398194981760e+01
3.322569340063413e+02 -1.696854849453957e+01
3.334849094468165e+02 -1.708017416561439e+01
3.321306922006253e+02 -1.466033327756135e+01
3.291926112785757e+02 -2.255455911606658e+01
3.293128698309055e+02 -1.536624404316723e+01
3.284585915863622e+02 -2.276334964570833e+01
3.303848416510696e+02 -1.617487737691008e+01
3.316345375426432e+02 -1.818553746488356e+01
3.307853115628568e+02 -1.223962855254166e+01
3.343206478520248e+02 -2.037192064526209e+01
3.367684868781166e+02 -1.123262400074980e+01
3.296203886310644e+02 -2.058843421688301e+01
3.356784127877386e+02 -1.711896899977368e+01
3.320412516628812e+02 -1.442639494339251e+01
3.301716426309824e+02 -1.823992188265897e+01
3.271107350303834e+02 -1.843886318954753e+01
3.306753253711788e+02 -1.722379105001438e+01
3.270349876917105e+02 -1.790390946505426e+01
3.324395642224385e+02 -1.743549536893952e+01
3.330295474469863e+02 -1.698994216315912e+01
3.263735333685654e+02 -1.958825459967657e+01
3.312741440991362e+02 -1.633193518398248e+01
3.345992361720357e+02 -1.818742141969097e+01
3.250498643614592e+02 -2.214704857683912e+01
3.352259718628256e+02 -1.800753622209180e+01
3.301877499262639e+02 -1.509880257417546e+01
3.324539922495512e+02 -1.641578391295031e+01
3.321317371311014e+02 -1.308993629737029e+01
3.316842824026204e+02 -1.745532556958885e+01
3.323841173287784e+02 -1.870417094008083e+01
3.276250683425656e+02 -2.146145530514751e+01
3.278954826172696e+02 -1.953944575200386e+01
3.279662071914241e+02 -1.383387897543341e+01
3.292618630699856e+02 -1.557239830224643e+01
3.331155861199435e+02 -1.955180660931714e+01
3.278423759288511e+02 -2.180571027759254e+01
3.329131848194322e+02 -1.527738140343003e+01
3.331728717008919e+02 -1.535598241484778e+01
3.286609679363650e+02 -2.168755462109086e+01
3.333824346250569e+02 -1.120611996534985e+01
3.352533376323244e+02 -1.647890704963459e+01
3.266043348675177e+02 -1.932832765320245e+01
3.294745616143082e+02 -1.557264540217402e+01
3.358418721310582e+02 -1.920084868044379e+01
3.321438463949365e+02 -1.755739460667693e+01
3.292533315682208e+02 -2.048340475682229e+01
3.332877009486982e+02 -1.529380189797529e+01
3.321058901390501e+02 -1.828086308242012e+01
3.328401240080102e+02 -1.969174416548434e+01
3.301607044589696e+02 -1.824675868944162e+01
3.232239908977128e+02 -1.704911274392947e+01
3.313663799108194e+02 -1.642247582363221e+01
3.347126916216106e+02 -1.481594399646165e+01
3.341058104721052e+02 -1.979939316230631e+01
3.276729414704200e+02 -2.031823998646948e+01
3.322561696932012e+02 -1.417020184679806e+01
3.346565726806551e+02 -1.754514347814533e+01
3.339601676128939e+02 -1.585337668031033e+01
3.312568038230240e+02 -1.620523063213382e+01
3.247510939050096e+02 -1.770459347674964e+01
3.296612666022316e+02 -1.648985259889448e+01
3.356390202039707e+02 -1.803429518544879e+01
3.264809557909799e+02 -1.633371437205339e+01
3.343181899442951e+02 -1.705898899069810e+01
3.303654758998499e+02 -2.304348243846482e+01
3.265470816487028e+02 -2.116133275187609e+01
3.353773176660895e+02 -9.829338845791540e+00
3.322872318106035e+02 -1.789244892861948e+01
3.304594903995198e+02 -1.675640569471670e+01
3.292695006735541e+02 -1.691840966776090e+01
3.346873476176591e+02 -1.777501962563541e+01
3.304123317137538e+02 -1.609659794586162e+01
3.340507332888988e+02 -1.729974791825018e+01
3.353592906749573e+02 -1.576147912852662e+01
3.338080112799950e+02 -1.898151628423598e+01
3.310063340531536e+02 -1.705342270609884e+01
3.299268297538824e+02 -1.653328503107398e+01
3.336953502755087e+02 -2.124574171031919e+01
3.336615260941625e+02 -1.431033626672467e+01
3.312727088326952e+02 -1.941842761758891e+01
3.366697430076918e+02 -1.671449098414585e+01
3.323565326598917e+02 -2.136444089948428e+01
3.356874035336255e+02 -1.653462309964577e+01
3.247951755204521e+02 -1.600345888139271e+01
3.327906685896905e+02 -1.916330525652618e+01
3.265009751499655e+02 -1.641150462743518e+01
3.314793960162786e+02 -1.502991288870403e+01
3.307913531017596e+02 -1.745538428819851e+01
3.312016252210682e+02 -1.738563969159843e+01
3.301648855363135e+02 -1.315802331732771e+01
3.369261968493606e+02 -1.166420846771754e+01
3.304688029502052e+02 -1.732468454344814e+01
3.263978819501691e+02 -2.227950985893373e+01
3.365391853000507e+02 -1.813186533820259e+01
3.333713084575552e+02 -1.203673860703434e+01
3.362374823466192e+02 -1.258746889025682e+01
3.334757616987968e+02 -1.425930037355823e+01
3.288677371075045e+02 -1.711128975100639e+01
3.343412124047898e+02 -1.884853288402683e+01
3.293216251937963e+02 -1.275056672786761e+01
3.314329978946762e+02 -1.490815069842021e+01
3.293400960932267e+02 -1.982991819304845e+01
3.259435260735529e+02 -1.737439195120375e+01
3.315419872335228e+02 -1.324865078271868e+01
3.324533100612440e+02 -1.647277504193048e+01
3.347632278844814e+02 -1.879256655399592e+01
3.271741931308014e+02 -1.825037505427229e+01
3.309686840579067e+02 -1.436002483196831e+01
3.347279853556493e+02 -2.109968959705134e+01
3.334871042083145e+02 -1.469978556954061e+01
3.367900176490035e+02 -1.705846188094232e+01
3.322698831244418e+02 -2.009938756985854e+01
3.272285752950700e+02 -1.556658963497880e+01
3.317218835961131e+02 -1.315430768011874e+01
3.322353802845110e+02 -2.184243511182125e+01
3.314794938220152e+02 -1.339364270848682e+01
3.305712886059244e+02 -1.544635361918901e+01
3.273309017925997e+02 -1.818465242806372e+01
3.312357087143516e+02 -1.332105840976364e+01
3.325019115075145e+02 -1.187991618699911e+01
3.336481569337640e+02 -1.523835381217490e+01
3.343540184912157e+02 -2.017504147609700e+01
3.336279471639818e+02 -1.754315999165239e+01
3.337981394810474e+02 -1.902979591120631e+01
3.302494830025308e+02 -1.840012478738052e+01
3.305740365672248e+02 -1.307025795809660e+01
3.290465883772947e+02 -1.366915927265413e+01
3.294834556571342e+02 -1.762093495958892e+01
3.309559956088975e+02 -1.661556806250384e+01
3.232845180828527e+02 -2.009195412891323e+01
3.305795615129949e+02 -2.057369520576592e+01
3.313743012132442e+02 -1.454222569185933e+01
3.317691075362168e+02 -1.914451769554094e+01
3.356873932996714e+02 -1.622897813882865e+01
3.336414940012071e+02 -1.158895797822571e+01
3.313696622558950e+02 -1.989495280560287e+01
3.334566817623264e+02 -1.843399566477115e+01
3.357612676758488e+02 -1.926850944595119e+01
3.304926982168595e+02 -1.535692466020885e+01
3.288059546492770e+02 -1.623687159594564e+01
3.328456683864179e+02 -1.719081381380645e+01
3.298894560348804e+02 -2.271570985304805e+01
3.338585881174130e+02 -1.137723130617796e+01
3.339884994722947e+02 -1.359932110849941e+01
3.366918313004844e+02 -1.629658296605741e+01
3.318107230101883e+02 -1.448060236624767e+01
3.276205117528019e+02 -1.718012435443933e+01
3.324977086000266e+02 -1.554884429474333e+01
3.338283756483133e+02 -1.636325990047147e+01
3.287818198735756e+02 -1.613683563433795e+01
3.293104889083188e+02 -1.686268900628622e+01
3.314280645577899e+02 -1.550181207955674e+01
3.364373755734580e+02 -1.629730450742811e+01
3.326605362774683e+02 -1.685661243218690e+01
3.298267290964392e+02 -1.572040234946718e+01
3.304139889670161e+02 -1.578935259165656e+01
3.300008003119626e+02 -1.942020701258014e+01
3.263341255845816e+02 -2.289960236083910e+01
3.264220686330514e+02 -1.607211860120602e+01
3.321181980824736e+02 -1.697048392372832e+01
3.332676713855091e+02 -1.740336178309842e+01
3.346308165345233e+02 -1.138823190931147e+01
3.329986841506968e+02 -1.742459061867057e+01
3.280814386814946e+02 -1.945142672538685e+01
3.354340171195953e+02 -1.520314656338551e+01
3.249448602651542e+02 -1.732463378199477e+01
3.287098198735977e+02 -1.972151469362053e+01
3.283199293055371e+02 -1.634041200356154e+01
3.305932818512434e+02 -1.650637196330813e+01
3.283023797138691e+02 -1.541507468154947e+01
