665026774.14050007 731037766.56182289 2.09926065 7.59310912e-01 132818172000.00003052 4.58259492
908819435.76406264 551292321.37224793 0.39339730 1.48755545e+00 132818172000.00003052 2.84333062
451538858.20222157 144060660.41531858 0.68095623 6.06059130e-01 132818172000.00003052 2.83905448
2452193743.83732510 758662861.98118842 0.69061871 7.12364672e-01 132818172000.00003052 2.88481295
814089163.83803558 717750932.90943468 1.88166133 4.22888090e-01 132818172000.00003052 4.21607677
985516335.88507652 733193031.10862994 0.25603158 6.74488393e-01 132818172000.00003052 2.96517216
711488039.16028690 643560123.30046356 1.90452697 4.43747625e-01 132818172000.00003052 4.19308185
1038530940.69347978 566370869.70242906 0.45464228 9.21149867e-01 132818172000.00003052 2.80712117
775609962.76413226 502806160.04340857 0.35172808 1.15514464e+00 132818172000.00003052 2.87242100
319597176.59521955 669170374.95531940 3.09379314 5.26430213e-01 132818172000.00003052 6.18706499
762920972.25000036 410548676.35369062 0.46187260 7.91790226e-01 132818172000.00003052 2.77635241
1330389549.58693027 685720748.66600382 0.48457146 1.29900394e+00 132818172000.00003052 2.87241438
195736400.75479412 738076030.91017139 4.77076532 5.24778074e-01 132818172000.00003052 8.65434761
1361575144.46762538 646114727.41319287 0.52546525 1.38279178e+00 132818172000.00003052 2.82234604
1304901328.00620413 243871497.04732808 0.81311116 5.04497202e-01 132818172000.00003052 2.10378499
693363295.72498298 407249043.77476490 0.41264695 8.63151142e-01 132818172000.00003052 2.84192596
421615504.29870600 71673198.21230209 0.83000341 2.69147601e-01 132818172000.00003052 2.66674517
1111466767.58745193 588051657.80738425 0.47092286 9.36863887e-01 132818172000.00003052 2.80866923
2257922733.63740635 719934169.48071074 0.68115199 9.89267768e-01 132818172000.00003052 2.83881034
312407808.42297482 717463861.13175523 3.29656187 6.35234460e-01 132818172000.00003052 6.47128298
493870083.65911776 669511236.55331337 2.35564242 5.37780599e-01 132818172000.00003052 4.97362847
1622146615.00933480 570248273.90687943 0.64846071 1.68798733e-02 132818172000.00003052 2.67730638
848664357.93313491 660682898.64401674 0.22150271 2.76092827e-01 132818172000.00003052 2.95334502
70933435852.20510864 755008065.38942981 0.98935610 1.12581914e+00 132818172000.00003052 2.78946206
299247141.68706846 743772736.80086970 3.48547984 7.30457552e-01 132818172000.00003052 6.74136726
507626664.88053387 181609508.66405249 0.64223804 1.08000987e+00 132818172000.00003052 2.77117511
2131293130.36581659 201257435.88880059 0.90557027 8.04277015e-01 132818172000.00003052 1.76908723
313803238.57429248 722593267.31271398 3.30269538 8.01944603e-01 132818172000.00003052 6.47737748
382201186.24514025 5329778.63219829 0.98605504 1.44166650e+00 132818172000.00003052 2.26940407
1831269557.28335333 299019893.31261086 0.83671443 1.31136072e+00 132818172000.00003052 2.10511864
457012128.09017110 711181796.57779694 2.55615519 4.48268734e-01 132818172000.00003052 5.30789109
904718872.60522997 591099036.19711590 0.34664894 3.11572773e-01 132818172000.00003052 2.88259716
31249882068.43688965 717695764.63536477 1.02296635 1.44075321e+00 132818172000.00003052 2.75666165
952312406.32992339 672150300.77924287 0.29419138 9.05992480e-01 132818172000.00003052 2.93165638
720190797.57666171 758275766.39343905 2.05288178 7.59160695e-01 132818172000.00003052 4.52984981
497801547.45145363 194021755.78084263 0.61024276 1.00574720e+00 132818172000.00003052 2.83050883
1854753556.31682229 674779452.71632624 0.63618916 1.03038356e+00 132818172000.00003052 2.80174543
960021268.69644630 635823299.71168482 1.66230126 1.20499998e+00 132818172000.00003052 3.76030902
686045449.48341405 477074008.48007578 1.69539709 8.55070595e-01 132818172000.00003052 3.70516496
280367706.20513630 706077227.69461763 3.51839713 1.41650183e-01 132818172000.00003052 6.82433778
789512901.00047827 415718608.91355646 0.47344925 8.20355271e-01 132818172000.00003052 2.76001096
41316810710.32203674 126870159.28319389 1.00307067 1.08207766e+00 132818172000.00003052 1.16172334
4025965223.56141615 721575889.58606362 1.17923053 1.21603096e+00 132818172000.00003052 3.03626237
284026784.39737266 620572067.95265949 3.18490685 5.47294787e-01 132818172000.00003052 6.39320643
2263675380.91800642 158357732.35138893 0.93004397 4.52306238e-01 132818172000.00003052 1.59702577
1024520938.89173877 660115583.91990829 0.35568366 1.43245658e+00 132818172000.00003052 2.90429600
1037426652.51373279 258074094.88196161 0.75123630 1.50473204e+00 132818172000.00003052 2.27427008
686607002.37548852 489996530.69510967 0.28635081 6.41715581e-01 132818172000.00003052 2.93323559
373187736.78894883 690021107.70218706 2.84899191 2.69200988e-01 132818172000.00003052 5.77946489
1199532086.29648304 635617506.76033831 0.47011213 4.51181107e-01 132818172000.00003052 2.84008020
1476720825.62875795 663925473.86890781 0.55040556 1.44743736e+00 132818172000.00003052 2.82716171
3448918124.72709274 725464214.65444815 1.21034544 2.21043233e-01 132818172000.00003052 3.09602230
829739817.27034247 550892588.72582448 0.33606586 1.40394797e+00 132818172000.00003052 2.88293508
294328345.90043998 738781508.61879647 3.51005898 9.03916713e-01 132818172000.00003052 6.78230905
310181874.35076934 747467402.65134311 3.40977138 5.68801417e-01 132818172000.00003052 6.62464782
601559849.56380677 41820994.27075835 0.93047908 2.44776348e+00 132818172000.00003052 1.93772270
1412778363.89201069 620588428.00029206 0.56073193 1.05653654e+00 132818172000.00003052 2.78205576
865143534.82839406 707300240.50327635 0.18244752 5.93161686e-01 132818172000.00003052 2.97271292
1526182709.87204313 658570986.68386817 0.56848483 5.30509269e-01 132818172000.00003052 2.81390387
1110866873.45597816 612693931.09374607 0.44845422 1.30265110e+00 132818172000.00003052 2.83631497
1890134658.94097185 448710542.46811247 0.76260393 4.79580510e-01 132818172000.00003052 2.42774559
865220832.64981151 535922687.74074525 0.38059433 1.19731761e+00 132818172000.00003052 2.84957046
872635941.95229375 348014395.12873411 0.60119177 1.77109803e+00 132818172000.00003052 2.58413213
5868069359.41995621 654847310.11485863 1.11159502 1.31002320e+00 132818172000.00003052 2.79858378
498036131.38858122 365340399.12020439 1.73356204 5.72884652e-01 132818172000.00003052 3.82803881
1051812870.90430272 638237809.99439561 0.39320213 4.88308479e-01 132818172000.00003052 2.87751764
550610535.12542260 658189297.01407778 2.19538086 1.12249490e+00 132818172000.00003052 4.70123696
431413055.33779198 84403766.05752848 0.80435510 1.28941829e+00 132818172000.00003052 2.68863494
803481158.91705096 597071475.87891984 1.74310576 1.01699859e+00 132818172000.00003052 3.86996207
1666510938.54543734 401248837.56214058 0.75922820 1.58981621e+00 132818172000.00003052 2.37174105
480793331.69428152 658126446.67859995 2.36883439 9.94446660e-01 132818172000.00003052 4.99434078
800011821.01059306 413703301.89151299 0.48287851 1.49735033e+00 132818172000.00003052 2.74847696
306636247.57539183 562572518.97670031 2.83465759 1.21505973e-01 132818172000.00003052 5.86711679
3998325374.77341938 758352260.73930871 0.81033253 1.09476330e+00 132818172000.00003052 2.85101993
3062670788.78855276 737759318.94806635 1.24088757 2.10108657e-01 132818172000.00003052 3.16861961
505156906.42641658 250434204.92702162 0.50424472 5.66666234e-01 132818172000.00003052 2.93194026
1035099678.78785121 758661229.81992054 0.26706457 7.28337339e-01 132818172000.00003052 2.97452800
1569185397.98185349 530909584.08677703 0.66166548 8.82756035e-01 132818172000.00003052 2.62529969
3150306672.64564419 92350621.23267868 0.97068520 3.28779164e-02 132818172000.00003052 1.21397221
466134367.22755307 145954230.31165573 0.68688378 2.80042940e+00 132818172000.00003052 2.79407479
1098264076.02613735 703974002.40382171 0.35901208 7.04585823e-01 132818172000.00003052 2.92599626
234775155.81030396 748659837.38549745 4.18883757 6.14415570e-01 132818172000.00003052 7.78286299
2040279904.30816293 752832759.39842463 0.63101496 1.61519589e+00 132818172000.00003052 2.89360821
1854436298.78109217 33576466.92179241 0.98189398 6.70231085e-02 132818172000.00003052 1.00435594
997957634.19170845 37638016.64312962 0.96228496 2.06548518e+00 132818172000.00003052 1.39588897
718002858.23415744 79063751.35205406 0.88988379 1.53380478e+00 132818172000.00003052 1.96022491
2113808411.95774794 698756561.02380633 0.66943241 4.96452864e-01 132818172000.00003052 2.81656472
3162258302.69424915 681584626.26168811 0.78446270 1.23935674e+00 132818172000.00003052 2.74639751
586103551.23413420 341911214.34356886 0.41663685 1.23988975e-01 132818172000.00003052 2.90529711
643159226.58564734 267218936.78652391 0.58452134 4.81163588e-01 132818172000.00003052 2.68507909
1149336737.90167236 757841506.60255563 1.65937291 7.34584462e-01 132818172000.00003052 3.89547595
831194662.35393691 722108311.80165589 1.86875956 2.97694582e-01 132818172000.00003052 4.19883918
636732168.62205601 142863076.02779227 0.77563082 1.73458468e-01 132818172000.00003052 2.36385235
755500688.76883721 405900980.01592737 0.46273910 8.55372212e-01 132818172000.00003052 2.77693520
24482041406.71274567 580764177.96751201 1.02372205 1.24900838e+00 132818172000.00003052 2.48963051
1279757149.44027758 754356074.96275651 1.58945252 4.26467188e-01 132818172000.00003052 3.77635502
520024376.04515088 185047122.10541344 0.64415683 4.19104276e-01 132818172000.00003052 2.74687945
697843292.77789271 752188733.45486736 2.07787628 1.34042327e+00 132818172000.00003052 4.56477115
440292681.39616442 119052788.59179978 0.72960534 1.15467728e+00 132818172000.00003052 2.79628033
2295814013.28117180 443932869.10895133 0.80663378 1.58635001e+00 132818172000.00003052 2.36930701
1540984304.02741408 702884878.95138538 1.45612721 9.93068756e-01 132818172000.00003052 3.48380621
3346843606.99227667 711173843.08352077 0.78750909 1.55131788e-01 132818172000.00003052 2.78818712
442518294.85965282 58501450.94514354 0.86779880 2.85348852e-01 132818172000.00003052 2.50791994
449376858.84154427 693474497.48019767 2.54319139 1.00596292e+00 132818172000.00003052 5.28551449
582437018.50235331 151830991.94602606 0.73931775 2.00696467e-01 132818172000.00003052 2.50098818
598528636.40863478 413559841.46143109 0.30903917 4.73470392e-01 132818172000.00003052 2.96815461
340425690.32766819 526025113.94316834 2.54519805 5.27966591e-01 132818172000.00003052 5.38174497
450519004.69761306 112843111.27789594 0.74952641 1.92599135e-01 132818172000.00003052 2.73453588
399182894.81723648 26670014.90240906 0.93318848 2.24073003e-01 132818172000.00003052 2.46422620
531369080.85812736 176449695.73474014 0.66793383 1.33933984e+00 132818172000.00003052 2.69448042
2071151354.09833145 739217757.22588539 1.35691151 1.25352790e+00 132818172000.00003052 3.36825975
1050461048.86968112 543197537.71896982 0.48289607 1.11178784e+00 132818172000.00003052 2.77558480
1378169269.37759304 520531710.52021563 1.37769795 1.08312571e+00 132818172000.00003052 3.08686569
5254557981.34096718 624366884.06833363 1.11882386 8.08303446e-01 132818172000.00003052 2.75563852
4958198566.66042519 59781792.88542204 0.98794284 6.82105851e-02 132818172000.00003052 0.93833984
661911118.60460329 442778278.05462170 0.33106082 2.66924823e-02 132818172000.00003052 2.91577142
2375667913.74857187 699473867.77033138 0.70556749 6.17324905e-01 132818172000.00003052 2.80367827
728799092.81435359 664151078.26421046 0.08870485 6.84377896e-01 132818172000.00003052 2.99552230
185172712.65059933 723159183.40073001 4.90532262 3.66703011e-01 132818172000.00003052 8.88712821
642695314.91615391 683072659.66012931 2.06282502 8.21116679e-01 132818172000.00003052 4.48999430
1855469967.56823468 105152441.63924606 0.94332841 7.64927846e-01 132818172000.00003052 1.44422708
23703387616.05797577 714486741.96016514 0.96985719 9.17775667e-01 132818172000.00003052 2.72240628
1132031953.25978017 224956182.23895836 1.19871893 1.27529647e+00 132818172000.00003052 2.28191033
507348222.23181123 6827405.96214524 0.98654296 2.61068459e-01 132818172000.00003052 1.79788342
2067194326.21100807 735069046.65141618 1.35558778 9.07299551e-01 132818172000.00003052 3.35966126
2815434923.16868162 648464977.12413883 0.76967503 1.25151600e+00 132818172000.00003052 2.70508372
3218090945.75324726 636724591.57417142 1.19785786 1.38154008e+00 132818172000.00003052 2.92379836
1231506662.78118992 184883555.46046782 1.15012794 6.99820858e-01 132818172000.00003052 2.06126652
10052090093.62937164 450321087.14034361 1.04479875 4.58959161e-01 132818172000.00003052 2.25271389
960665027.25294888 499663181.78230834 0.47987783 9.64063189e-01 132818172000.00003052 2.75958268
240850726.65754306 711686999.78183961 3.95488832 9.46489642e-01 132818172000.00003052 7.48840473
519352404.01529139 21963508.74969303 0.95770982 2.87614495e+00 132818172000.00003052 1.96837949
616543849.26795638 54323725.48565476 0.91188992 9.43646072e-01 132818172000.00003052 1.99285704
3994473626.00729609 304843843.57803547 0.92368360 1.56780767e+00 132818172000.00003052 1.93094484
38390962674.35001373 81499132.27615009 0.99787713 9.86081336e-01 132818172000.00003052 0.93508577
2543784710.46946239 690021296.66907048 1.27125774 3.48762016e-01 132818172000.00003052 3.14373836
542559826.73315704 261062443.79277965 0.51883197 8.15169891e-01 132818172000.00003052 2.86189381
1063343608.49457908 304311498.87653786 0.71381640 1.06067269e+00 132818172000.00003052 2.36911593
1448254532.23500371 386460276.29183519 1.26684555 4.66648831e-01 132818172000.00003052 2.65910865
2829025525.18496656 553397100.61105728 0.80438596 5.63501251e-01 132818172000.00003052 2.54038479
542272580.23104858 324904351.41433001 0.40084680 6.25431392e-01 132818172000.00003052 2.96450902
793431372.59571683 445534783.25944889 0.43847093 1.66366366e+00 132818172000.00003052 2.79576548
4237623260.01466942 366319738.68209094 0.91355538 8.44089297e-01 132818172000.00003052 2.08173043
735498389.40021920 536512655.77104926 0.27054544 4.29887884e-01 132818172000.00003052 2.92968643
738749473.89268756 516055622.87773526 0.30144705 4.53301664e-01 132818172000.00003052 2.91120080
1443971176.12600899 704401070.27706981 1.48782211 8.17978254e-01 132818172000.00003052 3.54006165
204884237.46475464 745186147.48869109 4.63710824 6.33172351e-01 132818172000.00003052 8.44466371
20530329477.38187027 758306138.36033082 1.03693590 1.75291787e-01 132818172000.00003052 2.85502818
3149670374.10749960 335605719.52764505 1.10655265 1.13061577e+00 132818172000.00003052 2.15332085
835908048.52589691 640998011.35276568 0.23317162 1.17803231e+00 132818172000.00003052 2.94665032
389110624.48377430 10924411.76096195 0.97192466 3.09845065e+00 132818172000.00003052 2.33258551
913822113.06525695 594635012.14561343 0.34928800 1.15050709e+00 132818172000.00003052 2.88235239
667945357.01816344 705553422.11797822 2.05630410 6.36560075e-01 132818172000.00003052 4.49408638
607435846.49395788 196486409.34308049 0.67653142 1.51561017e+00 132818172000.00003052 2.58236689
462314199.29795891 698852601.83851099 2.51163993 2.43318522e-01 132818172000.00003052 5.23432629
699427027.90006804 705783047.66496336 2.00908747 7.10229725e-01 132818172000.00003052 4.41641418
3896875387.16447735 583878868.66352344 0.85016743 3.88489706e-01 132818172000.00003052 2.55578575
2179104393.58993006 313064691.54536736 1.14366668 8.10424997e-01 132818172000.00003052 2.21432760
1079440428.68813252 709290718.28423619 0.34290888 1.78077501e-01 132818172000.00003052 2.93317836
1165301947.97866321 750035360.03032231 1.64364036 5.04630403e-01 132818172000.00003052 3.85994326
401612422.73167485 41416626.15038551 0.89687414 1.37664284e+00 132818172000.00003052 2.57319259
446551361.45106000 34517292.74742895 0.92270252 2.46585814e+00 132818172000.00003052 2.32666618
530289293.15794879 690323506.27082741 2.30178662 1.00023126e+00 132818172000.00003052 4.89027583
6617714156.56160545 256718203.01814258 1.03879258 5.30986487e-01 132818172000.00003052 1.75763602
461326256.27878416 473284319.18038410 2.02592105 9.99569195e-02 132818172000.00003052 4.39943734
336227250736.07067871 403160008.96082264 1.00119907 1.15825675e+00 132818172000.00003052 2.03870706
622492546.28136349 46439710.60075819 0.92539716 2.99601931e-01 132818172000.00003052 1.92799070
909704677.44364512 709291625.30542183 1.77969438 8.11327896e-01 132818172000.00003052 4.03873671
532475708.22905898 103497668.90579985 0.80562931 1.18205697e+00 132818172000.00003052 2.44158237
4093535558.41491652 752569584.64596140 0.81615658 1.49481158e+00 132818172000.00003052 2.84060189
1429185035.75940108 416932674.01881647 0.70827243 1.19854002e+00 132818172000.00003052 2.45784929
476811924.35842377 161599259.96694615 0.66108385 2.52630485e+00 132818172000.00003052 2.80647521
1023665327.18247783 733262368.89737558 0.28368936 8.15910991e-01 132818172000.00003052 2.95972291
5650968632.18438244 726873241.63745666 0.87137192 6.52410498e-01 132818172000.00003052 2.78170749
5804395549.84069729 754985162.99812555 0.86992872 1.46112299e+00 132818172000.00003052 2.82783553
666143466.34581065 466870460.70779496 0.29914428 1.06087158e+00 132818172000.00003052 2.93388501
1579020454.51290655 737708024.07714570 1.46719346 7.05307033e-01 132818172000.00003052 3.55128373
408122668.88160074 745662401.59471178 2.82705461 3.29854888e-01 132818172000.00003052 5.73612938
325851577.95472395 732730520.38478363 3.24866341 6.27886610e-01 132818172000.00003052 6.38814393
966660038.29425347 189864240.38453659 0.80358737 4.52478233e-01 132818172000.00003052 2.13160257
996568510.23997986 647823293.93333817 0.34994605 1.86932556e+00 132818172000.00003052 2.90094041
826298137.35809958 745262445.76192486 1.90192923 5.02883694e-01 132818172000.00003052 4.27557607
1015591897.14823091 676062703.49244273 1.66568344 7.71226024e-01 132818172000.00003052 3.80966446
1959070108.90137625 248149796.02622503 0.87333287 5.61370237e-01 132818172000.00003052 1.94287419
464545555.46263176 78206511.99298595 0.83164942 2.58850321e+00 132818172000.00003052 2.53307918
462800036.66546857 160615297.80509299 0.65294882 5.40735510e-01 132818172000.00003052 2.84960118
751191212.86333036 635158263.37441027 1.84553474 9.30096920e-01 132818172000.00003052 4.08382391
500299180.39249289 158788579.55656502 0.68261275 1.46346111e+00 132818172000.00003052 2.72737664
4536997771.17907429 294273380.32011384 1.06486082 1.21741716e+00 132818172000.00003052 1.93878312
433040340.75674486 90892836.41063260 0.79010538 1.25394637e+00 132818172000.00003052 2.71160403
8538008581.47660732 753433055.13706553 1.08824459 1.19624992e+00 132818172000.00003052 2.93489670
8349608995.30839348 512678563.19910443 0.93859849 7.68214941e-01 132818172000.00003052 2.35329850
2317828119.31958199 756514483.05378342 1.32638938 1.17461165e+00 132818172000.00003052 3.34340673
26002021231.46109009 695635653.67879820 1.02675314 8.34133537e-01 132818172000.00003052 2.72180959
631951030.67883778 480781403.55820334 0.23921098 1.60652863e+00 132818172000.00003052 2.98137989
952080409.41296530 642921696.76722515 0.32471912 1.01833020e+00 132818172000.00003052 2.90964288
411519655.57739753 19572321.54018369 0.95243891 2.72403582e+00 132818172000.00003052 2.33413919
232905156.68051353 758439907.29095590 4.25643244 3.91444281e-01 132818172000.00003052 7.86751836
514145861.48614228 145499428.32205889 0.71700749 1.10057355e+00 132818172000.00003052 2.64678027
1743370028.39869189 440682765.78275722 1.25277638 8.03488040e-01 132818172000.00003052 2.70522294
566288104.83999479 14514527.43617391 0.97436901 8.85549492e-01 132818172000.00003052 1.75802670
1269976324.16074133 144236849.84397113 0.88642556 1.27485693e+00 132818172000.00003052 1.79537985
610177055.95888162 433684582.39637047 0.28924797 3.18507048e-01 132818172000.00003052 2.97040012
2814252300.69736481 389439149.53826171 0.86161896 6.22473611e-01 132818172000.00003052 2.20677759
20538566138.93830872 233025871.96574640 1.01134577 6.33472176e-01 132818172000.00003052 1.58990136
232932022.29482237 755438522.25401390 4.24317161 6.60111519e-01 132818172000.00003052 7.85275421
1070716268.18571877 148904666.70396283 0.86092985 1.13098826e+00 132818172000.00003052 1.92024906
464829123.45998824 169470072.27551839 0.63541425 7.24059617e-01 132818172000.00003052 2.86769047
486918797.37399203 412713153.46157199 1.84760160 6.31053493e-01 132818172000.00003052 4.05586179
910055256.28685272 694626183.23698676 0.23672087 1.18634528e+00 132818172000.00003052 2.95644111
763134981.35821724 728072706.14425194 1.95405495 1.01072887e+00 132818172000.00003052 4.34460033
337211907.90281016 671895558.37009156 2.99250247 7.45823177e-01 132818172000.00003052 6.02086399
930168821.48454762 128498832.66933267 0.86185429 2.69360449e-01 132818172000.00003052 1.94538533
2718107437.19065762 734691099.62845898 1.27029509 8.30085455e-01 132818172000.00003052 3.21421912
856876334.00585580 731978427.88920367 1.85424045 1.01008514e+00 132818172000.00003052 4.18513906
592724765.78255498 285468946.40502703 0.51837857 1.68160836e+00 132818172000.00003052 2.80553703
921420595.71478963 621445079.48165643 0.32555764 8.01083870e-01 132818172000.00003052 2.90219588
506960172.50312245 45700166.80261175 0.90985452 7.29749411e-01 132818172000.00003052 2.20482513
4460754832.38679981 559072923.28761995 0.87466854 3.41402712e-01 132818172000.00003052 2.49513342
4716394385.11396790 50764713.25493024 1.01076346 1.38347288e-01 132818172000.00003052 0.88918978
942377375.93831408 636802951.84156489 1.67574092 3.31387536e-01 132818172000.00003052 3.78477723
1965322007.69351220 748910099.03924322 0.61893771 1.42053738e+00 132818172000.00003052 2.89234016
1475647834.17862773 749935100.12121201 1.50820737 6.16299957e-02 132818172000.00003052 3.63601490
613506078.57799375 182026698.20701739 0.70330091 2.95762490e-02 132818172000.00003052 2.53055235
832528715.09276402 753319465.61707616 1.90485704 1.03707436e+00 132818172000.00003052 4.28848162
400738408.55419350 41536347.64712869 0.89635047 8.78669613e-01 132818172000.00003052 2.57823172
649424161.88466239 350405573.61890715 1.53956350 2.13050805e-01 132818172000.00003052 3.33660562
877481412.17564309 409785124.49068308 1.46700149 4.49638770e-01 132818172000.00003052 3.16613652
473544369.49669892 178138962.62073192 0.62381780 1.27558933e+00 132818172000.00003052 2.86273870
576688494.77067971 393906550.09143227 0.31695091 4.13770857e-01 132818172000.00003052 2.98216799
1143039904.39816689 599981924.15763211 0.47509976 1.29434253e+00 132818172000.00003052 2.81367548
527859412.72064590 156099288.77126366 0.70427867 1.16118322e+00 132818172000.00003052 2.64365311
432118220.56826490 722182228.84683084 2.67126077 8.29311051e-01 132818172000.00003052 5.49237469
601356719.91452801 430898745.71262485 0.28345567 8.81726720e-01 132818172000.00003052 2.98005805
836276168.73074746 687129884.57505786 0.17834573 1.32770611e+00 132818172000.00003052 2.97059843
1137765563.52623534 493947509.37947917 1.43413821 1.00127351e+00 132818172000.00003052 3.16990236
685632032.23268938 202693113.61986092 0.70437041 1.66069079e+00 132818172000.00003052 2.46755414
2117829839.49921536 685528189.58036876 1.32369371 6.12966958e-01 132818172000.00003052 3.22866935
646515378.92585230 493793094.30881375 0.23622375 1.22227754e+00 132818172000.00003052 2.97504398
466571367.55075550 641564903.32593453 2.37506274 7.11100079e-01 132818172000.00003052 5.00388367
1207390167.78256607 729474077.23832929 0.39582573 1.00689225e+00 132818172000.00003052 2.93221836
1074414122.22837210 538130324.18676674 0.49914068 6.44116393e-01 132818172000.00003052 2.76049480
2645345238.07823849 583189923.78993630 0.77954109 9.93615092e-01 132818172000.00003052 2.60375722
3610077187.35619545 756283058.04776001 1.20949221 3.81702061e-01 132818172000.00003052 3.14586242
