60.73600  20.00000  250.0000  102.1000  2009.253
60.74300  20.00000  250.0000  102.1000  2009.250
60.75000  20.00000  250.0000  102.1000  2009.246
60.75700  20.00000  250.0000  102.1000  2009.241
60.76400  20.00000  250.0000  102.1000  2009.301
60.77100  20.00000  250.0000  102.1000  2009.298
60.77800  20.00000  250.0000  102.1000  2009.295
60.78500  20.00000  250.0000  102.1000  2009.291
60.79200  20.00000  250.0000  102.1000  2009.288
60.79900  20.00000  250.0000  102.1000  2009.284
60.80600  20.00000  250.0000  102.1000  2009.281
60.81300  20.00000  250.0000  102.1000  2009.277
60.82000  20.00000  250.0000  102.1000  2009.273
60.82700  20.00000  250.0000  102.1000  2009.269
60.83400  20.00000  250.0000  102.1000  2009.326
60.84100  20.00000  250.0000  102.1000  2009.324
60.84800  20.00000  250.0000  102.1000  2009.321
60.85500  20.00000  250.0000  102.1000  2009.319
60.86200  20.00000  250.0000  102.1000  2009.317
60.86900  20.00000  250.0000  102.1000  2009.315
60.87600  20.00000  250.0000  102.1000  2009.313
60.88300  20.00000  250.0000  102.1000  2009.310
60.89000  20.00000  250.0000  102.1000  2009.308
60.89700  20.00000  250.0000  102.1000  2009.305
60.90400  20.00000  250.0000  102.1000  2009.303
60.91100  20.00000  250.0000  102.1000  2009.301
60.91800  20.00000  250.0000  102.1000  2009.298
60.92500  20.00000  250.0000  102.1000  2009.352
60.93200  20.00000  250.0000  102.1000  2009.350
60.93900  20.00000  250.0000  102.1000  2009.348
60.94600  20.00000  250.0000  102.1000  2009.346
60.95300  20.00000  250.0000  102.1000  2009.344
60.96000  20.00000  250.0000  102.1000  2009.342
60.96700  20.00000  250.0000  102.1000  2009.340
60.97400  20.00000  250.0000  102.1000  2009.338
60.98100  20.00000  250.0000  102.1000  2009.336
60.98800  20.00000  250.0000  102.1000  2009.334
60.99500  20.00000  250.0000  102.1000  2009.332
61.00200  20.00000  250.0000  102.1000  2009.330
61.00900  20.00000  250.0000  102.1000  2009.328
61.01600  20.00000  250.0000  102.1000  2009.326
61.02300  20.00000  250.0000  102.1000  2009.324
61.03000  20.00000  250.0000  102.1000  2009.322
61.03700  20.00000  250.0000  102.1000  2009.373
61.04400  20.00000  250.0000  102.1000  2009.372
61.05100  20.00000  250.0000  102.1000  2009.371
61.05800  20.00000  250.0000  102.1000  2009.369
61.06500  20.00000  250.0000  102.1000  2009.368
61.07200  20.00000  250.0000  102.1000  2009.367
61.07900  20.00000  250.0000  102.1000  2009.365
61.08600  20.00000  250.0000  102.1000  2009.364
61.09300  20.00000  250.0000  102.1000  2009.362
61.10000  20.00000  250.0000  102.1000  2009.361
60.45600  20.00000  250.0000  103.3000  2008.374
60.46300  20.00000  250.0000  103.3000  2008.587
60.47000  20.00000  250.0000  103.3000  2008.643
60.47700  20.00000  250.0000  103.3000  2008.710
60.48400  20.00000  250.0000  103.3000  2008.676
60.49100  20.00000  250.0000  103.3000  2008.785
60.49800  20.00000  250.0000  103.3000  2008.824
60.50500  20.00000  250.0000  103.3000  2008.840
60.51200  20.00000  250.0000  103.3000  2008.847
60.51900  20.00000  250.0000  103.3000  2008.864
60.52600  20.00000  250.0000  103.3000  2008.900
60.53300  20.00000  250.0000  103.3000  2008.921
60.54000  20.00000  250.0000  103.3000  2008.999
60.54700  20.00000  250.0000  103.3000  2009.028
60.55400  20.00000  250.0000  103.3000  2009.018
60.56100  20.00000  250.0000  103.3000  2009.060
60.56800  20.00000  250.0000  103.3000  2009.093
60.57500  20.00000  250.0000  103.3000  2009.125
60.58200  20.00000  250.0000  103.3000  2009.116
60.58900  20.00000  250.0000  103.3000  2009.107
60.59600  20.00000  250.0000  103.3000  2009.164
60.60300  20.00000  250.0000  103.3000  2009.157
60.61000  20.00000  250.0000  103.3000  2009.148
60.61700  20.00000  250.0000  103.3000  2009.140
60.62400  20.00000  250.0000  103.3000  2009.203
60.63100  20.00000  250.0000  103.3000  2009.196
60.63800  20.00000  250.0000  103.3000  2009.189
60.64500  20.00000  250.0000  103.3000  2009.184
60.65200  20.00000  250.0000  103.3000  2009.176
60.65900  20.00000  250.0000  103.3000  2009.238
60.66600  20.00000  250.0000  103.3000  2009.232
60.67300  20.00000  250.0000  103.3000  2009.226
60.68000  20.00000  250.0000  103.3000  2009.220
60.68700  20.00000  250.0000  103.3000  2009.215
60.69400  20.00000  250.0000  103.3000  2009.211
60.70100  20.00000  250.0000  103.3000  2009.273
60.70800  20.00000  250.0000  103.3000  2009.270
60.71500  20.00000  250.0000  103.3000  2009.267
60.72200  20.00000  250.0000  103.3000  2009.262
60.72900  20.00000  250.0000  103.3000  2009.258
60.73600  20.00000  250.0000  103.3000  2009.253
60.74300  20.00000  250.0000  103.3000  2009.249
60.75000  20.00000  250.0000  103.3000  2009.245
60.75700  20.00000  250.0000  103.3000  2009.241
60.76400  20.00000  250.0000  103.3000  2009.301
60.77100  20.00000  250.0000  103.3000  2009.297
60.77800  20.00000  250.0000  103.3000  2009.294
60.78500  20.00000  250.0000  103.3000  2009.291
60.79200  20.00000  250.0000  103.3000  2009.287
60.79900  20.00000  250.0000  103.3000  2009.284
60.80600  20.00000  250.0000  103.3000  2009.280
60.81300  20.00000  250.0000  103.3000  2009.276
60.82000  20.00000  250.0000  103.3000  2009.272
60.82700  20.00000  250.0000  103.3000  2009.328
60.83400  20.00000  250.0000  103.3000  2009.326
60.84100  20.00000  250.0000  103.3000  2009.323
60.84800  20.00000  250.0000  103.3000  2009.321
60.85500  20.00000  250.0000  103.3000  2009.319
60.86200  20.00000  250.0000  103.3000  2009.317
60.86900  20.00000  250.0000  103.3000  2009.315
60.87600  20.00000  250.0000  103.3000  2009.312
60.88300  20.00000  250.0000  103.3000  2009.310
60.89000  20.00000  250.0000  103.3000  2009.307
60.89700  20.00000  250.0000  103.3000  2009.305
60.90400  20.00000  250.0000  103.3000  2009.303
60.91100  20.00000  250.0000  103.3000  2009.300
60.91800  20.00000  250.0000  103.3000  2009.298
60.92500  20.00000  250.0000  103.3000  2009.352
60.93200  20.00000  250.0000  103.3000  2009.350
60.93900  20.00000  250.0000  103.3000  2009.348
60.94600  20.00000  250.0000  103.3000  2009.346
60.95300  20.00000  250.0000  103.3000  2009.344
60.96000  20.00000  250.0000  103.3000  2009.342
60.96700  20.00000  250.0000  103.3000  2009.340
60.97400  20.00000  250.0000  103.3000  2009.338
60.98100  20.00000  250.0000  103.3000  2009.336
60.98800  20.00000  250.0000  103.3000  2009.334
60.99500  20.00000  250.0000  103.3000  2009.332
61.00200  20.00000  250.0000  103.3000  2009.330
61.00900  20.00000  250.0000  103.3000  2009.328
61.01600  20.00000  250.0000  103.3000  2009.326
61.02300  20.00000  250.0000  103.3000  2009.324
61.03000  20.00000  250.0000  103.3000  2009.322
61.03700  20.00000  250.0000  103.3000  2009.373
61.04400  20.00000  250.0000  103.3000  2009.372
61.05100  20.00000  250.0000  103.3000  2009.370
61.05800  20.00000  250.0000  103.3000  2009.369
61.06500  20.00000  250.0000  103.3000  2009.368
61.07200  20.00000  250.0000  103.3000  2009.367
61.07900  20.00000  250.0000  103.3000  2009.365
61.08600  20.00000  250.0000  103.3000  2009.364
61.09300  20.00000  250.0000  103.3000  2009.362
61.10000  20.00000  250.0000  103.3000  2009.361
60.44900  20.00000  250.0000  104.5000  1999.425
60.45600  20.00000  250.0000  104.5000  2008.442
60.46300  20.00000  250.0000  104.5000  2008.606
60.47000  20.00000  250.0000  104.5000  2008.624
60.47700  20.00000  250.0000  104.5000  2008.660
60.48400  20.00000  250.0000  104.5000  2008.717
60.49100  20.00000  250.0000  104.5000  2008.778
60.49800  20.00000  250.0000  104.5000  2008.828
60.50500  20.00000  250.0000  104.5000  2008.836
60.51200  20.00000  250.0000  104.5000  2008.910
60.51900  20.00000  250.0000  104.5000  2008.948
60.52600  20.00000  250.0000  104.5000  2008.900
60.53300  20.00000  250.0000  104.5000  2009.006
60.54000  20.00000  250.0000  104.5000  2008.999
60.54700  20.00000  250.0000  104.5000  2009.026
60.55400  20.00000  250.0000  104.5000  2009.015
60.56100  20.00000  250.0000  104.5000  2009.061
60.56800  20.00000  250.0000  104.5000  2009.094
60.57500  20.00000  250.0000  104.5000  2009.125
60.58200  20.00000  250.0000  104.5000  2009.116
60.58900  20.00000  250.0000  104.5000  2009.107
60.59600  20.00000  250.0000  104.5000  2009.164
60.60300  20.00000  250.0000  104.5000  2009.157
60.61000  20.00000  250.0000  104.5000  2009.148
60.61700  20.00000  250.0000  104.5000  2009.140
60.62400  20.00000  250.0000  104.5000  2009.203
60.63100  20.00000  250.0000  104.5000  2009.195
60.63800  20.00000  250.0000  104.5000  2009.189
60.64500  20.00000  250.0000  104.5000  2009.183
60.65200  20.00000  250.0000  104.5000  2009.175
60.65900  20.00000  250.0000  104.5000  2009.238
60.66600  20.00000  250.0000  104.5000  2009.231
60.67300  20.00000  250.0000  104.5000  2009.225
60.68000  20.00000  250.0000  104.5000  2009.219
60.68700  20.00000  250.0000  104.5000  2009.215
60.69400  20.00000  250.0000  104.5000  2009.211
60.70100  20.00000  250.0000  104.5000  2009.273
60.70800  20.00000  250.0000  104.5000  2009.270
60.71500  20.00000  250.0000  104.5000  2009.266
60.72200  20.00000  250.0000  104.5000  2009.262
60.72900  20.00000  250.0000  104.5000  2009.258
60.73600  20.00000  250.0000  104.5000  2009.253
60.74300  20.00000  250.0000  104.5000  2009.249
60.75000  20.00000  250.0000  104.5000  2009.245
60.75700  20.00000  250.0000  104.5000  2009.304
60.76400  20.00000  250.0000  104.5000  2009.300
60.77100  20.00000  250.0000  104.5000  2009.297
60.77800  20.00000  250.0000  104.5000  2009.294
60.78500  20.00000  250.0000  104.5000  2009.291
60.79200  20.00000  250.0000  104.5000  2009.287
60.79900  20.00000  250.0000  104.5000  2009.284
60.80600  20.00000  250.0000  104.5000  2009.280
60.81300  20.00000  250.0000  104.5000  2009.276
60.82000  20.00000  250.0000  104.5000  2009.272
60.82700  20.00000  250.0000  104.5000  2009.328
60.83400  20.00000  250.0000  104.5000  2009.326
60.84100  20.00000  250.0000  104.5000  2009.323
60.84800  20.00000  250.0000  104.5000  2009.321
60.85500  20.00000  250.0000  104.5000  2009.319
60.86200  20.00000  250.0000  104.5000  2009.317
60.86900  20.00000  250.0000  104.5000  2009.315
60.87600  20.00000  250.0000  104.5000  2009.312
60.88300  20.00000  250.0000  104.5000  2009.310
60.89000  20.00000  250.0000  104.5000  2009.307
60.89700  20.00000  250.0000  104.5000  2009.305
60.90400  20.00000  250.0000  104.5000  2009.303
60.91100  20.00000  250.0000  104.5000  2009.300
60.91800  20.00000  250.0000  104.5000  2009.298
60.92500  20.00000  250.0000  104.5000  2009.352
60.93200  20.00000  250.0000  104.5000  2009.350
60.93900  20.00000  250.0000  104.5000  2009.348
60.94600  20.00000  250.0000  104.5000  2009.346
60.95300  20.00000  250.0000  104.5000  2009.344
60.96000  20.00000  250.0000  104.5000  2009.342
60.96700  20.00000  250.0000  104.5000  2009.340
60.97400  20.00000  250.0000  104.5000  2009.338
60.98100  20.00000  250.0000  104.5000  2009.336
60.98800  20.00000  250.0000  104.5000  2009.334
60.99500  20.00000  250.0000  104.5000  2009.332
61.00200  20.00000  250.0000  104.5000  2009.330
61.00900  20.00000  250.0000  104.5000  2009.327
61.01600  20.00000  250.0000  104.5000  2009.326
61.02300  20.00000  250.0000  104.5000  2009.324
61.03000  20.00000  250.0000  104.5000  2009.374
61.03700  20.00000  250.0000  104.5000  2009.373
61.04400  20.00000  250.0000  104.5000  2009.372
61.05100  20.00000  250.0000  104.5000  2009.370
61.05800  20.00000  250.0000  104.5000  2009.369
61.06500  20.00000  250.0000  104.5000  2009.368
61.07200  20.00000  250.0000  104.5000  2009.366
61.07900  20.00000  250.0000  104.5000  2009.365
61.08600  20.00000  250.0000  104.5000  2009.364
61.09300  20.00000  250.0000  104.5000  2009.362
61.10000  20.00000  250.0000  104.5000  2009.361
60.44900  20.00000  250.0000  105.7000  2007.619
60.45600  20.00000  250.0000  105.7000  2008.464
60.46300  20.00000  250.0000  105.7000  2008.589
60.47000  20.00000  250.0000  105.7000  2008.641
60.47700  20.00000  250.0000  105.7000  2008.680
60.48400  20.00000  250.0000  105.7000  2008.746
60.49100  20.00000  250.0000  105.7000  2008.803
60.49800  20.00000  250.0000  105.7000  2008.847
60.50500  20.00000  250.0000  105.7000  2008.830
60.51200  20.00000  250.0000  105.7000  2008.916
60.51900  20.00000  250.0000  105.7000  2008.949
60.52600  20.00000  250.0000  105.7000  2008.981
60.53300  20.00000  250.0000  105.7000  2009.007
60.54000  20.00000  250.0000  105.7000  2008.998
60.54700  20.00000  250.0000  105.7000  2009.036
60.55400  20.00000  250.0000  105.7000  2009.081
60.56100  20.00000  250.0000  105.7000  2009.059
60.56800  20.00000  250.0000  105.7000  2009.094
60.57500  20.00000  250.0000  105.7000  2009.125
60.58200  20.00000  250.0000  105.7000  2009.116
60.58900  20.00000  250.0000  105.7000  2009.107
60.59600  20.00000  250.0000  105.7000  2009.164
60.60300  20.00000  250.0000  105.7000  2009.157
60.61000  20.00000  250.0000  105.7000  2009.148
60.61700  20.00000  250.0000  105.7000  2009.140
60.62400  20.00000  250.0000  105.7000  2009.203
60.63100  20.00000  250.0000  105.7000  2009.195
60.63800  20.00000  250.0000  105.7000  2009.188
60.64500  20.00000  250.0000  105.7000  2009.183
60.65200  20.00000  250.0000  105.7000  2009.175
60.65900  20.00000  250.0000  105.7000  2009.237
60.66600  20.00000  250.0000  105.7000  2009.231
60.67300  20.00000  250.0000  105.7000  2009.225
60.68000  20.00000  250.0000  105.7000  2009.219
60.68700  20.00000  250.0000  105.7000  2009.215
60.69400  20.00000  250.0000  105.7000  2009.211
60.70100  20.00000  250.0000  105.7000  2009.273
60.70800  20.00000  250.0000  105.7000  2009.270
60.71500  20.00000  250.0000  105.7000  2009.266
60.72200  20.00000  250.0000  105.7000  2009.262
60.72900  20.00000  250.0000  105.7000  2009.257
60.73600  20.00000  250.0000  105.7000  2009.253
60.74300  20.00000  250.0000  105.7000  2009.249
60.75000  20.00000  250.0000  105.7000  2009.245
60.75700  20.00000  250.0000  105.7000  2009.303
60.76400  20.00000  250.0000  105.7000  2009.300
60.77100  20.00000  250.0000  105.7000  2009.297
60.77800  20.00000  250.0000  105.7000  2009.294
60.78500  20.00000  250.0000  105.7000  2009.290
60.79200  20.00000  250.0000  105.7000  2009.287
60.79900  20.00000  250.0000  105.7000  2009.283
60.80600  20.00000  250.0000  105.7000  2009.280
60.81300  20.00000  250.0000  105.7000  2009.275
60.82000  20.00000  250.0000  105.7000  2009.271
60.82700  20.00000  250.0000  105.7000  2009.328
60.83400  20.00000  250.0000  105.7000  2009.325
60.84100  20.00000  250.0000  105.7000  2009.323
60.84800  20.00000  250.0000  105.7000  2009.321
60.85500  20.00000  250.0000  105.7000  2009.319
60.86200  20.00000  250.0000  105.7000  2009.317
60.86900  20.00000  250.0000  105.7000  2009.315
60.87600  20.00000  250.0000  105.7000  2009.312
60.88300  20.00000  250.0000  105.7000  2009.310
60.89000  20.00000  250.0000  105.7000  2009.307
60.89700  20.00000  250.0000  105.7000  2009.305
60.90400  20.00000  250.0000  105.7000  2009.303
60.91100  20.00000  250.0000  105.7000  2009.300
60.91800  20.00000  250.0000  105.7000  2009.354
60.92500  20.00000  250.0000  105.7000  2009.352
60.93200  20.00000  250.0000  105.7000  2009.350
60.93900  20.00000  250.0000  105.7000  2009.348
60.94600  20.00000  250.0000  105.7000  2009.346
60.95300  20.00000  250.0000  105.7000  2009.344
60.96000  20.00000  250.0000  105.7000  2009.342
60.96700  20.00000  250.0000  105.7000  2009.340
60.97400  20.00000  250.0000  105.7000  2009.338
60.98100  20.00000  250.0000  105.7000  2009.336
60.98800  20.00000  250.0000  105.7000  2009.334
60.99500  20.00000  250.0000  105.7000  2009.332
61.00200  20.00000  250.0000  105.7000  2009.329
61.00900  20.00000  250.0000  105.7000  2009.327
61.01600  20.00000  250.0000  105.7000  2009.325
61.02300  20.00000  250.0000  105.7000  2009.323
61.03000  20.00000  250.0000  105.7000  2009.374
61.03700  20.00000  250.0000  105.7000  2009.373
61.04400  20.00000  250.0000  105.7000  2009.372
61.05100  20.00000  250.0000  105.7000  2009.370
61.05800  20.00000  250.0000  105.7000  2009.369
61.06500  20.00000  250.0000  105.7000  2009.368
61.07200  20.00000  250.0000  105.7000  2009.366
61.07900  20.00000  250.0000  105.7000  2009.365
61.08600  20.00000  250.0000  105.7000  2009.363
61.09300  20.00000  250.0000  105.7000  2009.362
61.10000  20.00000  250.0000  105.7000  2009.360
60.44900  20.00000  250.0000  106.9000  2007.990
60.45600  20.00000  250.0000  106.9000  2008.476
60.46300  20.00000  250.0000  106.9000  2008.642
60.47000  20.00000  250.0000  106.9000  2008.671
60.47700  20.00000  250.0000  106.9000  2008.724
60.48400  20.00000  250.0000  106.9000  2008.775
60.49100  20.00000  250.0000  106.9000  2008.766
60.49800  20.00000  250.0000  106.9000  2008.850
60.50500  20.00000  250.0000  106.9000  2008.836
60.51200  20.00000  250.0000  106.9000  2008.916
60.51900  20.00000  250.0000  106.9000  2008.947
60.52600  20.00000  250.0000  106.9000  2008.980
60.53300  20.00000  250.0000  106.9000  2009.009
60.54000  20.00000  250.0000  106.9000  2008.998
60.54700  20.00000  250.0000  106.9000  2009.068
60.55400  20.00000  250.0000  106.9000  2009.083
60.56100  20.00000  250.0000  106.9000  2009.075
60.56800  20.00000  250.0000  106.9000  2009.095
60.57500  20.00000  250.0000  106.9000  2009.125
60.58200  20.00000  250.0000  106.9000  2009.117
60.58900  20.00000  250.0000  106.9000  2009.107
60.59600  20.00000  250.0000  106.9000  2009.164
60.60300  20.00000  250.0000  106.9000  2009.157
60.61000  20.00000  250.0000  106.9000  2009.148
60.61700  20.00000  250.0000  106.9000  2009.140
60.62400  20.00000  250.0000  106.9000  2009.202
60.63100  20.00000  250.0000  106.9000  2009.194
60.63800  20.00000  250.0000  106.9000  2009.188
60.64500  20.00000  250.0000  106.9000  2009.183
60.65200  20.00000  250.0000  106.9000  2009.174
60.65900  20.00000  250.0000  106.9000  2009.237
60.66600  20.00000  250.0000  106.9000  2009.231
60.67300  20.00000  250.0000  106.9000  2009.224
60.68000  20.00000  250.0000  106.9000  2009.219
60.68700  20.00000  250.0000  106.9000  2009.215
60.69400  20.00000  250.0000  106.9000  2009.211
60.70100  20.00000  250.0000  106.9000  2009.273
60.70800  20.00000  250.0000  106.9000  2009.270
60.71500  20.00000  250.0000  106.9000  2009.266
60.72200  20.00000  250.0000  106.9000  2009.262
60.72900  20.00000  250.0000  106.9000  2009.257
60.73600  20.00000  250.0000  106.9000  2009.252
60.74300  20.00000  250.0000  106.9000  2009.249
60.75000  20.00000  250.0000  106.9000  2009.244
60.75700  20.00000  250.0000  106.9000  2009.303
60.76400  20.00000  250.0000  106.9000  2009.300
60.77100  20.00000  250.0000  106.9000  2009.297
60.77800  20.00000  250.0000  106.9000  2009.294
60.78500  20.00000  250.0000  106.9000  2009.290
60.79200  20.00000  250.0000  106.9000  2009.286
60.79900  20.00000  250.0000  106.9000  2009.283
60.80600  20.00000  250.0000  106.9000  2009.279
60.81300  20.00000  250.0000  106.9000  2009.275
60.82000  20.00000  250.0000  106.9000  2009.271
60.82700  20.00000  250.0000  106.9000  2009.328
60.83400  20.00000  250.0000  106.9000  2009.325
60.84100  20.00000  250.0000  106.9000  2009.323
60.84800  20.00000  250.0000  106.9000  2009.321
60.85500  20.00000  250.0000  106.9000  2009.319
60.86200  20.00000  250.0000  106.9000  2009.317
60.86900  20.00000  250.0000  106.9000  2009.314
60.87600  20.00000  250.0000  106.9000  2009.312
60.88300  20.00000  250.0000  106.9000  2009.309
60.89000  20.00000  250.0000  106.9000  2009.307
60.89700  20.00000  250.0000  106.9000  2009.305
60.90400  20.00000  250.0000  106.9000  2009.302
60.91100  20.00000  250.0000  106.9000  2009.300
60.91800  20.00000  250.0000  106.9000  2009.354
60.92500  20.00000  250.0000  106.9000  2009.352
60.93200  20.00000  250.0000  106.9000  2009.350
60.93900  20.00000  250.0000  106.9000  2009.348
60.94600  20.00000  250.0000  106.9000  2009.346
60.95300  20.00000  250.0000  106.9000  2009.343
60.96000  20.00000  250.0000  106.9000  2009.341
60.96700  20.00000  250.0000  106.9000  2009.339
60.97400  20.00000  250.0000  106.9000  2009.338
60.98100  20.00000  250.0000  106.9000  2009.336
60.98800  20.00000  250.0000  106.9000  2009.334
60.99500  20.00000  250.0000  106.9000  2009.331
61.00200  20.00000  250.0000  106.9000  2009.329
61.00900  20.00000  250.0000  106.9000  2009.327
61.01600  20.00000  250.0000  106.9000  2009.325
61.02300  20.00000  250.0000  106.9000  2009.323
61.03000  20.00000  250.0000  106.9000  2009.374
61.03700  20.00000  250.0000  106.9000  2009.373
61.04400  20.00000  250.0000  106.9000  2009.371
61.05100  20.00000  250.0000  106.9000  2009.370
61.05800  20.00000  250.0000  106.9000  2009.369
61.06500  20.00000  250.0000  106.9000  2009.368
61.07200  20.00000  250.0000  106.9000  2009.366
61.07900  20.00000  250.0000  106.9000  2009.365
61.08600  20.00000  250.0000  106.9000  2009.363
61.09300  20.00000  250.0000  106.9000  2009.362
61.10000  20.00000  250.0000  106.9000  2009.360
60.44900  20.00000  250.0000  108.1000  2008.225
60.45600  20.00000  250.0000  108.1000  2008.554
60.46300  20.00000  250.0000  108.1000  2008.586
60.47000  20.00000  250.0000  108.1000  2008.644
60.47700  20.00000  250.0000  108.1000  2008.711
60.48400  20.00000  250.0000  108.1000  2008.750
60.49100  20.00000  250.0000  108.1000  2008.807
60.49800  20.00000  250.0000  108.1000  2008.828
60.50500  20.00000  250.0000  108.1000  2008.913
60.51200  20.00000  250.0000  108.1000  2008.910
60.51900  20.00000  250.0000  108.1000  2008.946
60.52600  20.00000  250.0000  108.1000  2008.975
60.53300  20.00000  250.0000  108.1000  2009.008
60.54000  20.00000  250.0000  108.1000  2008.997
60.54700  20.00000  250.0000  108.1000  2009.066
60.55400  20.00000  250.0000  108.1000  2009.082
60.56100  20.00000  250.0000  108.1000  2009.096
60.56800  20.00000  250.0000  108.1000  2009.096
60.57500  20.00000  250.0000  108.1000  2009.125
60.58200  20.00000  250.0000  108.1000  2009.117
60.58900  20.00000  250.0000  108.1000  2009.107
60.59600  20.00000  250.0000  108.1000  2009.164
60.60300  20.00000  250.0000  108.1000  2009.157
60.61000  20.00000  250.0000  108.1000  2009.148
60.61700  20.00000  250.0000  108.1000  2009.208
60.62400  20.00000  250.0000  108.1000  2009.202
60.63100  20.00000  250.0000  108.1000  2009.194
60.63800  20.00000  250.0000  108.1000  2009.188
60.64500  20.00000  250.0000  108.1000  2009.182
60.65200  20.00000  250.0000  108.1000  2009.242
60.65900  20.00000  250.0000  108.1000  2009.236
60.66600  20.00000  250.0000  108.1000  2009.231
60.67300  20.00000  250.0000  108.1000  2009.224
60.68000  20.00000  250.0000  108.1000  2009.219
60.68700  20.00000  250.0000  108.1000  2009.215
60.69400  20.00000  250.0000  108.1000  2009.211
60.70100  20.00000  250.0000  108.1000  2009.273
60.70800  20.00000  250.0000  108.1000  2009.270
60.71500  20.00000  250.0000  108.1000  2009.266
60.72200  20.00000  250.0000  108.1000  2009.261
60.72900  20.00000  250.0000  108.1000  2009.257
60.73600  20.00000  250.0000  108.1000  2009.252
60.74300  20.00000  250.0000  108.1000  2009.249
60.75000  20.00000  250.0000  108.1000  2009.244
60.75700  20.00000  250.0000  108.1000  2009.303
60.76400  20.00000  250.0000  108.1000  2009.300
60.77100  20.00000  250.0000  108.1000  2009.297
60.77800  20.00000  250.0000  108.1000  2009.293
60.78500  20.00000  250.0000  108.1000  2009.290
60.79200  20.00000  250.0000  108.1000  2009.286
60.79900  20.00000  250.0000  108.1000  2009.283
60.80600  20.00000  250.0000  108.1000  2009.279
60.81300  20.00000  250.0000  108.1000  2009.275
60.82000  20.00000  250.0000  108.1000  2009.271
60.82700  20.00000  250.0000  108.1000  2009.328
60.83400  20.00000  250.0000  108.1000  2009.325
60.84100  20.00000  250.0000  108.1000  2009.323
60.84800  20.00000  250.0000  108.1000  2009.321
60.85500  20.00000  250.0000  108.1000  2009.319
60.86200  20.00000  250.0000  108.1000  2009.317
60.86900  20.00000  250.0000  108.1000  2009.314
60.87600  20.00000  250.0000  108.1000  2009.312
60.88300  20.00000  250.0000  108.1000  2009.309
60.89000  20.00000  250.0000  108.1000  2009.307
60.89700  20.00000  250.0000  108.1000  2009.305
60.90400  20.00000  250.0000  108.1000  2009.302
60.91100  20.00000  250.0000  108.1000  2009.300
60.91800  20.00000  250.0000  108.1000  2009.353
60.92500  20.00000  250.0000  108.1000  2009.351
60.93200  20.00000  250.0000  108.1000  2009.350
60.93900  20.00000  250.0000  108.1000  2009.348
60.94600  20.00000  250.0000  108.1000  2009.346
60.95300  20.00000  250.0000  108.1000  2009.343
60.96000  20.00000  250.0000  108.1000  2009.341
60.96700  20.00000  250.0000  108.1000  2009.339
60.97400  20.00000  250.0000  108.1000  2009.337
60.98100  20.00000  250.0000  108.1000  2009.335
60.98800  20.00000  250.0000  108.1000  2009.333
60.99500  20.00000  250.0000  108.1000  2009.331
61.00200  20.00000  250.0000  108.1000  2009.329
61.00900  20.00000  250.0000  108.1000  2009.327
61.01600  20.00000  250.0000  108.1000  2009.325
61.02300  20.00000  250.0000  108.1000  2009.323
61.03000  20.00000  250.0000  108.1000  2009.374
61.03700  20.00000  250.0000  108.1000  2009.373
61.04400  20.00000  250.0000  108.1000  2009.371
61.05100  20.00000  250.0000  108.1000  2009.370
61.05800  20.00000  250.0000  108.1000  2009.369
61.06500  20.00000  250.0000  108.1000  2009.367
61.07200  20.00000  250.0000  108.1000  2009.366
61.07900  20.00000  250.0000  108.1000  2009.365
61.08600  20.00000  250.0000  108.1000  2009.363
