0.00000000e+00     -5.61244411e+05     -3.56013128e+05     -1.79542060e+04      7.46229617e+00     -1.16884999e+01     -2.17300974e-01
3.60000000e+03     -5.32837958e+05     -3.97058508e+05     -1.86856367e+04      8.31178311e+00     -1.11038232e+01     -1.88858076e-01
7.20000000e+03     -5.01454918e+05     -4.35885910e+05     -1.93127049e+04      9.11515772e+00     -1.04568718e+01     -1.59349367e-01
1.08000000e+04     -4.67269747e+05     -4.72277655e+05     -1.98318756e+04      9.86777194e+00     -9.75132406e+00     -1.28943732e-01
1.44000000e+04     -4.30473098e+05     -5.06029961e+05     -2.02402326e+04      1.05652822e+01     -8.99121839e+00     -9.78156447e-02
1.80000000e+04     -3.91270666e+05     -5.36954191e+05     -2.05354959e+04      1.12036792e+01     -8.18092609e+00     -6.61440067e-02
2.16000000e+04     -3.49881938e+05     -5.64878004e+05     -2.07160357e+04      1.17793141e+01     -7.32512229e+00     -3.41109567e-02
2.52000000e+04     -3.06538851e+05     -5.89646385e+05     -2.07808820e+04      1.22889234e+01     -6.42875409e+00     -1.90064972e-03
2.88000000e+04     -2.61484367e+05     -6.11122570e+05     -2.07297296e+04      1.27296488e+01     -5.49700666e+00      3.03019742e-02
3.24000000e+04     -2.14970981e+05     -6.29188836e+05     -2.05629385e+04      1.30990548e+01     -4.53526757e+00      6.23124249e-02
3.60000000e+04     -1.67259172e+05     -6.43747165e+05     -2.02815302e+04      1.33951430e+01     -3.54908983e+00      9.39478871e-02
3.96000000e+04     -1.18615812e+05     -6.54719770e+05     -1.98871798e+04      1.36163621e+01     -2.54415396e+00      1.25028421e-01
4.32000000e+04     -6.93125421e+04     -6.62049485e+05     -1.93822028e+04      1.37616152e+01     -1.52622962e+00      1.55378126e-01
4.68000000e+04     -1.96241275e+04     -6.65700021e+05     -1.87695394e+04      1.38302628e+01     -5.01137149e-01      1.84826258e-01
5.04000000e+04      3.01731868e+04     -6.65656071e+05     -1.80527334e+04      1.38221227e+01      5.25290631e-01      2.13208289e-01
5.40000000e+04      7.98033190e+04     -6.61923298e+05     -1.72359082e+04      1.37374667e+01      1.54724597e+00      2.40366898e-01
5.76000000e+04      1.28991973e+05     -6.54528167e+05     -1.63237392e+04      1.35770133e+01      2.55898278e+00      2.66152894e-01
6.12000000e+04      1.77468227e+05     -6.43517668e+05     -1.53214231e+04      1.33419181e+01      3.55485195e+00      2.90426047e-01
6.48000000e+04      2.24966092e+05     -6.28958902e+05     -1.42346441e+04      1.30337608e+01      4.52933520e+00      3.13055852e-01
6.84000000e+04      2.71226001e+05     -6.10938552e+05     -1.30695376e+04      1.26545299e+01      5.47707705e+00      3.33922190e-01
7.20000000e+04      3.15996259e+05     -5.89562241e+05     -1.18326519e+04      1.22066045e+01      6.39291498e+00      3.52915906e-01
7.56000000e+04      3.59034406e+05     -5.64953789e+05     -1.05309079e+04      1.16927345e+01      7.27190735e+00      3.69939304e-01
7.92000000e+04      4.00108519e+05     -5.37254368e+05     -9.17155682e+03      1.11160183e+01      8.10935909e+00      3.84906536e-01
8.28000000e+04      4.38998419e+05     -5.06621574e+05     -7.76213716e+03      1.04798797e+01      8.90084506e+00      3.97743922e-01
8.64000000e+04      4.75496804e+05     -4.73228416e+05     -6.31043046e+03      9.78804291e+00      9.64223099e+00      4.08390165e-01
9.00000000e+04      5.09410278e+05     -4.37262234e+05     -4.82441637e+03      9.04450649e+00      1.03296920e+01      4.16796501e-01
9.36000000e+04      5.40560298e+05     -3.98923557e+05     -3.31222745e+03      8.25351668e+00      1.09597284e+01      4.22926753e-01
9.72000000e+04      5.68784007e+05     -3.58424905e+05     -1.78210386e+03      7.41954014e+00      1.15291798e+01      4.26757322e-01
1.00800000e+05      5.93934987e+05     -3.15989550e+05     -2.42348174e+02      6.54723626e+00      1.20352361e+01      4.28277103e-01
1.04400000e+05      6.15883899e+05     -2.71850235e+05      1.29871933e+03      5.64142940e+00      1.24754462e+01      4.27487332e-01
1.08000000e+05      6.34519025e+05     -2.26247870e+05      2.83280473e+03      4.70708117e+00      1.28477253e+01      4.24401384e-01
1.11600000e+05      6.49746716e+05     -1.79430202e+05      4.35168371e+03      3.74926287e+00      1.31503594e+01      4.19044501e-01
1.15200000e+05      6.61491736e+05     -1.31650479e+05      5.84724373e+03      2.77312842e+00      1.33820079e+01      4.11453481e-01
1.18800000e+05      6.69697512e+05     -8.31661022e+04      7.31152498e+03      1.78388763e+00      1.35417044e+01      4.01676322e-01
1.22400000e+05      6.74326287e+05     -3.42372761e+04      8.73676001e+03      7.86780169e-01      1.36288561e+01      3.89771817e-01
1.26000000e+05      6.75359183e+05      1.48743271e+04      1.01154118e+04     -2.12949814e-01      1.36432410e+01      3.75809130e-01
1.29600000e+05      6.72796171e+05      6.39068981e+04      1.14402104e+04     -1.21007836e+00      1.35850038e+01      3.59867326e-01
