3.012660641836004e+08   -5.067812801817746e+08    3.536061087819426e+08    1.084001468778694e+07    1.782753081293087e+01    2.692903878858329e+00    2.305724131217453e-01
3.012661841836003e+08   -5.067791408955847e+08    3.536064319665139e+08    1.084004235646416e+07    1.782723903292980e+01    2.693505641602107e+00    2.305722073797494e-01
3.012663041836002e+08   -5.067770016444094e+08    3.536067552232952e+08    1.084007002511668e+07    1.782694723707622e+01    2.694107378447398e+00    2.305720008548744e-01
3.012664241836002e+08   -5.067748624282505e+08    3.536070785522833e+08    1.084009769374435e+07    1.782665542546700e+01    2.694709089393153e+00    2.305717935484809e-01
3.012665441836001e+08   -5.067727232471101e+08    3.536074019534752e+08    1.084012536234707e+07    1.782636359819901e+01    2.695310774438846e+00    2.305715854619418e-01
3.012666641836001e+08   -5.067705841009897e+08    3.536077254268678e+08    1.084015303092477e+07    1.782607175536911e+01    2.695912433584445e+00    2.305713765966563e-01
3.012667841836000e+08   -5.067684449898916e+08    3.536080489724580e+08    1.084018069947736e+07    1.782577989707414e+01    2.696514066830449e+00    2.305711669540319e-01
3.012669041835999e+08   -5.067663059138172e+08    3.536083725902426e+08    1.084020836800478e+07    1.782548802341094e+01    2.697115674177850e+00    2.305709565355003e-01
3.012670241835999e+08   -5.067641668727686e+08    3.536086962802184e+08    1.084023603650691e+07    1.782519613447633e+01    2.697717255628155e+00    2.305707453425092e-01
3.012671441835998e+08   -5.067620278667477e+08    3.536090200423825e+08    1.084026370498361e+07    1.782490423036713e+01    2.698318811183384e+00    2.305705333765253e-01
3.012672641835998e+08   -5.067598888957560e+08    3.536093438767318e+08    1.084029137343483e+07    1.782461231118013e+01    2.698920340846057e+00    2.305703206390297e-01
3.012673841835997e+08   -5.067577499597957e+08    3.536096677832630e+08    1.084031904186051e+07    1.782432037701209e+01    2.699521844619221e+00    2.305701071315249e-01
3.012675041835997e+08   -5.067556110588683e+08    3.536099917619731e+08    1.084034671026050e+07    1.782402842795975e+01    2.700123322506417e+00    2.305698928555280e-01
3.012676241835996e+08   -5.067534721929756e+08    3.536103158128590e+08    1.084037437863471e+07    1.782373646411984e+01    2.700724774511704e+00    2.305696778125726e-01
